date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
15:54:52	33384/33384	---MCZ	200	added ('OK')	text/html	etag:cacheable:5eb968701df32dae4aad0885277c985e	https://duke-16.myshopify.com/collections/skateboards/31+wood+28	C:/My%20Tichka%20Skateshop3/Skatshop3/duke-16.myshopify.com/collections/skateboards/31+wood+28.html	(from https://duke-16.myshopify.com/collections/skateboards/31+wood)
15:54:52	0/0	---M--	429	error ('Unknown%20error')	text/html	date:Tue,%2004%20Aug%202015%2014:54:50%20GMT	https://duke-16.myshopify.com/collections/skateboards/31+wood+skateboard	C:/My%20Tichka%20Skateshop3/Skatshop3/duke-16.myshopify.com/collections/skateboards/31+wood+skateboard	(from https://duke-16.myshopify.com/collections/skateboards/31+wood)
15:54:53	4195/4195	---MCZ	200	added ('OK')	application/json+oembed	etag:cacheable:ab1876d73de43daafca775395be94dd7	http://duke-16.myshopify.com/collections/skateboards/skateboard+26.oembed	C:/My%20Tichka%20Skateshop3/Skatshop3/duke-16.myshopify.com/collections/skateboards/skateboard+26.oembed	(from https://duke-16.myshopify.com/collections/skateboards/skateboard+26)
15:54:53	9823/9823	---MCZ	200	added ('OK')	application/atom+xml	etag:cacheable:9343f31bac7602f3879caf33adf1d25a	https://duke-16.myshopify.com/collections/skateboards/skateboard+26.atom	C:/My%20Tichka%20Skateshop3/Skatshop3/duke-16.myshopify.com/collections/skateboards/skateboard+26.atom	(from https://duke-16.myshopify.com/collections/skateboards/skateboard+26)
15:54:53	0/0	---M--	429	error ('Unknown%20error')	text/html	date:Tue,%2004%20Aug%202015%2014:54:52%20GMT	https://duke-16.myshopify.com/collections/skateboards/skateboard+wood.atom	C:/My%20Tichka%20Skateshop3/Skatshop3/duke-16.myshopify.com/collections/skateboards/skateboard+wood.atom	(from https://duke-16.myshopify.com/collections/skateboards/skateboard+wood)
15:54:53	4197/4197	---MCZ	200	added ('OK')	application/json+oembed	etag:cacheable:22436e5afdb784e0dfbb597283dc827f	http://duke-16.myshopify.com/collections/skateboards/skateboard+wood.oembed	C:/My%20Tichka%20Skateshop3/Skatshop3/duke-16.myshopify.com/collections/skateboards/skateboard+wood.oembed	(from https://duke-16.myshopify.com/collections/skateboards/skateboard+wood)
15:54:53	0/0	---M--	429	error ('Unknown%20error')	text/html	date:Tue,%2004%20Aug%202015%2014:54:53%20GMT	https://duke-16.myshopify.com/collections/skateboards/skateboard+wood+24	C:/My%20Tichka%20Skateshop3/Skatshop3/duke-16.myshopify.com/collections/skateboards/skateboard+wood+24	(from https://duke-16.myshopify.com/collections/skateboards/skateboard+wood)
15:54:53	0/0	---M--	429	error ('Unknown%20error')	text/html	date:Tue,%2004%20Aug%202015%2014:54:53%20GMT	https://duke-16.myshopify.com/collections/skateboards/skateboard+wood+26	C:/My%20Tichka%20Skateshop3/Skatshop3/duke-16.myshopify.com/collections/skateboards/skateboard+wood+26	(from https://duke-16.myshopify.com/collections/skateboards/skateboard+wood)
15:54:54	0/0	---M--	429	error ('Unknown%20error')	text/html	date:Tue,%2004%20Aug%202015%2014:54:53%20GMT	https://duke-16.myshopify.com/collections/skateboards/skateboard+wood+28	C:/My%20Tichka%20Skateshop3/Skatshop3/duke-16.myshopify.com/collections/skateboards/skateboard+wood+28	(from https://duke-16.myshopify.com/collections/skateboards/skateboard+wood)
15:54:54	33448/33448	---MCZ	200	added ('OK')	text/html	etag:cacheable:bb5c173363e43f2ae9b57453e76296c1	https://duke-16.myshopify.com/collections/skateboards/skateboard+wood+31	C:/My%20Tichka%20Skateshop3/Skatshop3/duke-16.myshopify.com/collections/skateboards/skateboard+wood+31.html	(from https://duke-16.myshopify.com/collections/skateboards/skateboard+wood)
15:54:54	0/0	---M--	429	error ('Unknown%20error')	text/html	date:Tue,%2004%20Aug%202015%2014:54:54%20GMT	https://duke-16.myshopify.com/collections/skateboards/wood+26.atom	C:/My%20Tichka%20Skateshop3/Skatshop3/duke-16.myshopify.com/collections/skateboards/wood+26.atom	(from https://duke-16.myshopify.com/collections/skateboards/wood+26)
15:54:54	0/0	---M--	429	error ('Unknown%20error')	text/html	date:Tue,%2004%20Aug%202015%2014:54:54%20GMT	http://duke-16.myshopify.com/collections/skateboards/wood+26.oembed	C:/My%20Tichka%20Skateshop3/Skatshop3/duke-16.myshopify.com/collections/skateboards/wood+26.oembed	(from https://duke-16.myshopify.com/collections/skateboards/wood+26)
15:54:55	0/0	---M--	429	error ('Unknown%20error')	text/html	date:Tue,%2004%20Aug%202015%2014:54:55%20GMT	https://duke-16.myshopify.com/collections/skateboards/26+wood+24	C:/My%20Tichka%20Skateshop3/Skatshop3/duke-16.myshopify.com/collections/skateboards/26+wood+24	(from https://duke-16.myshopify.com/collections/skateboards/wood+26)
15:54:55	28342/28342	---MCZ	200	added ('OK')	text/html	etag:cacheable:51531963394bb0703a974bec28ab9b52	https://duke-16.myshopify.com/collections/skateboards/26+wood+28	C:/My%20Tichka%20Skateshop3/Skatshop3/duke-16.myshopify.com/collections/skateboards/26+wood+28.html	(from https://duke-16.myshopify.com/collections/skateboards/wood+26)
15:54:55	0/0	---M--	429	error ('Unknown%20error')	text/html	date:Tue,%2004%20Aug%202015%2014:54:55%20GMT	https://duke-16.myshopify.com/collections/skateboards/26+wood+31	C:/My%20Tichka%20Skateshop3/Skatshop3/duke-16.myshopify.com/collections/skateboards/26+wood+31	(from https://duke-16.myshopify.com/collections/skateboards/wood+26)
15:54:56	0/0	---M--	429	error ('Unknown%20error')	text/html	date:Tue,%2004%20Aug%202015%2014:54:55%20GMT	https://duke-16.myshopify.com/collections/skateboards/26+wood+skateboard	C:/My%20Tichka%20Skateshop3/Skatshop3/duke-16.myshopify.com/collections/skateboards/26+wood+skateboard	(from https://duke-16.myshopify.com/collections/skateboards/wood+26)
15:54:56	0/0	---M--	429	error ('Unknown%20error')	text/html	date:Tue,%2004%20Aug%202015%2014:54:56%20GMT	http://duke-16.myshopify.com/collections/skateboards/wood+skateboard.oembed	C:/My%20Tichka%20Skateshop3/Skatshop3/duke-16.myshopify.com/collections/skateboards/wood+skateboard.oembed	(from https://duke-16.myshopify.com/collections/skateboards/wood+skateboard)
15:54:57	0/-1	---M--	301	error ('')			http://www.thefancy.com/fancyit?ItemURL=http://duke-16.myshopify.com/products/arcade&Title=Arcade&Category=Skateboard&ImageURL=//cdn.shopify.com/s/files/1/0238/8255/products/dukeboards-arcade_grande.jpg?v=1373295331	C:/My%20Tichka%20Skateshop3/Skatshop3/www.thefancy.com/fancyit.2ca7eff.delayed	(from https://duke-16.myshopify.com/collections/skateboards/products/arcade?constraint=28)
15:54:57	0/-1	---M--	302	error ('')			http://fancy.com/fancyit?ItemURL=http://duke-16.myshopify.com/products/arcade&Title=Arcade&Category=Skateboard&ImageURL=//cdn.shopify.com/s/files/1/0238/8255/products/dukeboards-arcade_grande.jpg?v=1373295331	C:/My%20Tichka%20Skateshop3/Skatshop3/fancy.com/fancyit.2cb7eff.delayed	(from https://duke-16.myshopify.com/collections/skateboards/products/arcade?constraint=28)
15:54:57	0/-1	---M--	301	error ('')			http://www.thefancy.com/fancyit?ItemURL=http://duke-16.myshopify.com/products/eye-alchemy&Title=Eye%20Alchemy&Category=Skateboard&ImageURL=//cdn.shopify.com/s/files/1/0238/8255/products/dukeboards-eyealchemy_grande.jpg?v=1371219345	C:/My%20Tichka%20Skateshop3/Skatshop3/www.thefancy.com/fancyit.2ccf6a1.delayed	(from https://duke-16.myshopify.com/collections/skateboards/products/eye-alchemy?constraint=28)
15:54:57	0/-1	---M--	302	error ('')			http://fancy.com/fancyit?ItemURL=http://duke-16.myshopify.com/products/eye-alchemy&Title=Eye%20Alchemy&Category=Skateboard&ImageURL=//cdn.shopify.com/s/files/1/0238/8255/products/dukeboards-eyealchemy_grande.jpg?v=1371219345	C:/My%20Tichka%20Skateshop3/Skatshop3/fancy.com/fancyit.2cdf6a1.delayed	(from https://duke-16.myshopify.com/collections/skateboards/products/eye-alchemy?constraint=28)
15:54:57	0/-1	---M--	301	error ('')			http://www.thefancy.com/fancyit?ItemURL=http://duke-16.myshopify.com/products/eye-alchemy&Title=Eye%20Alchemy&Category=Skateboard&ImageURL=//cdn.shopify.com/s/files/1/0238/8255/products/dukeboards-eyealchemy_grande.jpg?v=1371219345	C:/My%20Tichka%20Skateshop3/Skatshop3/www.thefancy.com/fancyit.2cef6a1.delayed	(from https://duke-16.myshopify.com/collections/skateboards/products/eye-alchemy?constraint=skateboard)
15:54:57	0/-1	---M--	302	error ('')			http://fancy.com/fancyit?ItemURL=http://duke-16.myshopify.com/products/eye-alchemy&Title=Eye%20Alchemy&Category=Skateboard&ImageURL=//cdn.shopify.com/s/files/1/0238/8255/products/dukeboards-eyealchemy_grande.jpg?v=1371219345	C:/My%20Tichka%20Skateshop3/Skatshop3/fancy.com/fancyit.2cff6a1.delayed	(from https://duke-16.myshopify.com/collections/skateboards/products/eye-alchemy?constraint=skateboard)
15:54:57	0/-1	---M--	301	error ('')			http://www.thefancy.com/fancyit?ItemURL=http://duke-16.myshopify.com/products/eye-alchemy&Title=Eye%20Alchemy&Category=Skateboard&ImageURL=//cdn.shopify.com/s/files/1/0238/8255/products/dukeboards-eyealchemy_grande.jpg?v=1371219345	C:/My%20Tichka%20Skateshop3/Skatshop3/www.thefancy.com/fancyit.2d0f6a1.delayed	(from https://duke-16.myshopify.com/collections/skateboards/products/eye-alchemy?constraint=wood)
15:54:57	0/-1	---M--	302	error ('')			http://fancy.com/fancyit?ItemURL=http://duke-16.myshopify.com/products/eye-alchemy&Title=Eye%20Alchemy&Category=Skateboard&ImageURL=//cdn.shopify.com/s/files/1/0238/8255/products/dukeboards-eyealchemy_grande.jpg?v=1371219345	C:/My%20Tichka%20Skateshop3/Skatshop3/fancy.com/fancyit.2d1f6a1.delayed	(from https://duke-16.myshopify.com/collections/skateboards/products/eye-alchemy?constraint=wood)
15:54:57	0/-1	---M--	301	error ('')			http://www.thefancy.com/fancyit?ItemURL=http://duke-16.myshopify.com/products/kennedy&Title=Kennedy&Category=Print&ImageURL=//cdn.shopify.com/s/files/1/0238/8255/products/dukeboards-kennedy_grande.jpg?v=1371219471	C:/My%20Tichka%20Skateshop3/Skatshop3/www.thefancy.com/fancyit.2d27138.delayed	(from https://duke-16.myshopify.com/collections/skateboards/products/kennedy?constraint=skateboard)
15:54:57	0/-1	---M--	302	error ('')			http://fancy.com/fancyit?ItemURL=http://duke-16.myshopify.com/products/kennedy&Title=Kennedy&Category=Print&ImageURL=//cdn.shopify.com/s/files/1/0238/8255/products/dukeboards-kennedy_grande.jpg?v=1371219471	C:/My%20Tichka%20Skateshop3/Skatshop3/fancy.com/fancyit.2d37138.delayed	(from https://duke-16.myshopify.com/collections/skateboards/products/kennedy?constraint=skateboard)
15:54:57	9825/9825	---MCZ	200	added ('OK')	application/atom+xml	etag:cacheable:10f5f08b9cec36da9f55c16afbb38acf	https://duke-16.myshopify.com/collections/skateboards/wood+skateboard.atom	C:/My%20Tichka%20Skateshop3/Skatshop3/duke-16.myshopify.com/collections/skateboards/wood+skateboard.atom	(from https://duke-16.myshopify.com/collections/skateboards/wood+skateboard)
15:54:57	28059/28059	---MCZ	200	added ('OK')	text/html	etag:cacheable:0be6e2654ec94d0b22963ce4e366d685	http://duke-16.myshopify.com/collections/types?q=skateboard&constraint=24	C:/My%20Tichka%20Skateshop3/Skatshop3/duke-16.myshopify.com/collections/types591b.html	(from https://duke-16.myshopify.com/collections/types?constraint=24&q=Skateboard)
15:54:57	0/0	---M--	429	error ('Unknown%20error')	text/html	date:Tue,%2004%20Aug%202015%2014:54:57%20GMT	https://duke-16.myshopify.com/collections/types?constraint=24%2B26&q=Skateboard	C:/My%20Tichka%20Skateshop3/Skatshop3/duke-16.myshopify.com/collections/types5936	(from https://duke-16.myshopify.com/collections/types?constraint=24&q=Skateboard)
15:54:57	0/0	---M--	429	error ('Unknown%20error')	text/html	date:Tue,%2004%20Aug%202015%2014:54:57%20GMT	https://duke-16.myshopify.com/collections/types?constraint=24%2B28&q=Skateboard	C:/My%20Tichka%20Skateshop3/Skatshop3/duke-16.myshopify.com/collections/types1f16	(from https://duke-16.myshopify.com/collections/types?constraint=24&q=Skateboard)
15:54:57	0/0	---M--	429	error ('Unknown%20error')	text/html	date:Tue,%2004%20Aug%202015%2014:54:57%20GMT	https://duke-16.myshopify.com/collections/types?constraint=24%2B31&q=Skateboard	C:/My%20Tichka%20Skateshop3/Skatshop3/duke-16.myshopify.com/collections/typesf688	(from https://duke-16.myshopify.com/collections/types?constraint=24&q=Skateboard)
15:54:58	0/0	---M--	429	error ('Unknown%20error')	text/html	date:Tue,%2004%20Aug%202015%2014:54:57%20GMT	https://duke-16.myshopify.com/collections/types?constraint=24%2Bskateboard&q=Skateboard	C:/My%20Tichka%20Skateshop3/Skatshop3/duke-16.myshopify.com/collections/typesd4a3	(from https://duke-16.myshopify.com/collections/types?constraint=24&q=Skateboard)
15:54:58	0/0	---M--	429	error ('Unknown%20error')	text/html	date:Tue,%2004%20Aug%202015%2014:54:58%20GMT	http://duke-16.myshopify.com/collections/types?q=skateboard&constraint=31	C:/My%20Tichka%20Skateshop3/Skatshop3/duke-16.myshopify.com/collections/types9964	(from https://duke-16.myshopify.com/collections/types?constraint=31&q=Skateboard)
15:54:58	28094/28094	---MCZ	200	added ('OK')	text/html	etag:cacheable:97edf80dc3a7479ea07e203e9afb5af5	https://duke-16.myshopify.com/collections/types?constraint=24%2Bwood&q=Skateboard	C:/My%20Tichka%20Skateshop3/Skatshop3/duke-16.myshopify.com/collections/typescd81.html	(from https://duke-16.myshopify.com/collections/types?constraint=24&q=Skateboard)
15:54:59	0/0	---M--	429	error ('Unknown%20error')	text/html	date:Tue,%2004%20Aug%202015%2014:54:58%20GMT	https://duke-16.myshopify.com/collections/types?constraint=31%2B24&q=Skateboard	C:/My%20Tichka%20Skateshop3/Skatshop3/duke-16.myshopify.com/collections/types7b93	(from https://duke-16.myshopify.com/collections/types?constraint=31&q=Skateboard)
15:54:59	28082/28082	---MCZ	200	added ('OK')	text/html	etag:cacheable:4e0bde546cef5ce2c87add629f9d3025	https://duke-16.myshopify.com/collections/types?constraint=31%2B26&q=Skateboard	C:/My%20Tichka%20Skateshop3/Skatshop3/duke-16.myshopify.com/collections/types6abe.html	(from https://duke-16.myshopify.com/collections/types?constraint=31&q=Skateboard)
15:54:59	0/0	---M--	429	error ('Unknown%20error')	text/html	date:Tue,%2004%20Aug%202015%2014:54:59%20GMT	https://duke-16.myshopify.com/collections/types?constraint=31%2B28&q=Skateboard	C:/My%20Tichka%20Skateshop3/Skatshop3/duke-16.myshopify.com/collections/typesa664	(from https://duke-16.myshopify.com/collections/types?constraint=31&q=Skateboard)
15:55:00	0/0	---M--	429	error ('Unknown%20error')	text/html	date:Tue,%2004%20Aug%202015%2014:54:59%20GMT	https://duke-16.myshopify.com/collections/types?constraint=31%2Bskateboard&q=Skateboard	C:/My%20Tichka%20Skateshop3/Skatshop3/duke-16.myshopify.com/collections/typesfd93	(from https://duke-16.myshopify.com/collections/types?constraint=31&q=Skateboard)
15:55:00	33040/33040	---MCZ	200	added ('OK')	text/html	etag:cacheable:dff7e391661de4a7a1c83520e33f9461	https://duke-16.myshopify.com/collections/types?constraint=31%2Bwood&q=Skateboard	C:/My%20Tichka%20Skateshop3/Skatshop3/duke-16.myshopify.com/collections/types0278.html	(from https://duke-16.myshopify.com/collections/types?constraint=31&q=Skateboard)
15:55:00	179/179	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2004%20Aug%202015%2014:55:00%20GMT	https://pinterest.com/robots.txt		(from http://pinterest.com/pin/create/button/?url=http://duke-16.myshopify.com/products/arcade&media=//cdn.shopify.com/s/files/1/0238/8255/products/dukeboards-arcade_compact.jpg?v=1373295331&description=Arcade)
15:55:01	0/0	---M--	429	error ('Unknown%20error')	text/html	date:Tue,%2004%20Aug%202015%2014:55:00%20GMT	http://duke-16.myshopify.com/collections/types?constraint=skateboard&q=print	C:/My%20Tichka%20Skateshop3/Skatshop3/duke-16.myshopify.com/collections/types3a31	(from http://duke-16.myshopify.com/collections/types?q=print)
15:55:01	0/0	---M--	429	error ('Unknown%20error')	text/html	date:Tue,%2004%20Aug%202015%2014:55:01%20GMT	http://duke-16.myshopify.com/collections/our-picks/24+28+26.oembed	C:/My%20Tichka%20Skateshop3/Skatshop3/duke-16.myshopify.com/collections/our-picks/24+28+26.oembed	(from https://duke-16.myshopify.com/collections/our-picks/24+28+26)
15:55:01	8391/8391	---MCZ	200	added ('OK')	application/atom+xml	etag:cacheable:100fa3ef027ba6f0b97d30337e887fcb	https://duke-16.myshopify.com/collections/our-picks/24+28+26.atom	C:/My%20Tichka%20Skateshop3/Skatshop3/duke-16.myshopify.com/collections/our-picks/24+28+26.atom	(from https://duke-16.myshopify.com/collections/our-picks/24+28+26)
15:55:02	0/0	---M--	429	error ('Unknown%20error')	text/html	date:Tue,%2004%20Aug%202015%2014:55:01%20GMT	https://duke-16.myshopify.com/collections/our-picks/24+26+28+31	C:/My%20Tichka%20Skateshop3/Skatshop3/duke-16.myshopify.com/collections/our-picks/24+26+28+31	(from https://duke-16.myshopify.com/collections/our-picks/24+28+26)
15:55:04	28381/28381	---MCZ	200	added ('OK')	text/html	etag:cacheable:fd424f96dfd1725d8db535eff1f38158	https://duke-16.myshopify.com/collections/our-picks/24+26+28+skateboard	C:/My%20Tichka%20Skateshop3/Skatshop3/duke-16.myshopify.com/collections/our-picks/24+26+28+skateboard.html	(from https://duke-16.myshopify.com/collections/our-picks/24+28+26)
15:55:04	28333/28333	---MCZ	200	added ('OK')	text/html	etag:cacheable:d41550e6bf01206c5608d2a5993acaa0	https://duke-16.myshopify.com/collections/our-picks/24+26+28+wood	C:/My%20Tichka%20Skateshop3/Skatshop3/duke-16.myshopify.com/collections/our-picks/24+26+28+wood.html	(from https://duke-16.myshopify.com/collections/our-picks/24+28+26)
15:55:05	0/0	---M--	429	error ('Unknown%20error')	text/html	date:Tue,%2004%20Aug%202015%2014:55:04%20GMT	http://duke-16.myshopify.com/collections/our-picks/24+28+31.oembed	C:/My%20Tichka%20Skateshop3/Skatshop3/duke-16.myshopify.com/collections/our-picks/24+28+31.oembed	(from https://duke-16.myshopify.com/collections/our-picks/24+28+31)
15:55:05	8391/8391	---MCZ	200	added ('OK')	application/atom+xml	etag:cacheable:10184150e3fb9fb9fe6dbe816dd7e3bf	https://duke-16.myshopify.com/collections/our-picks/24+28+31.atom	C:/My%20Tichka%20Skateshop3/Skatshop3/duke-16.myshopify.com/collections/our-picks/24+28+31.atom	(from https://duke-16.myshopify.com/collections/our-picks/24+28+31)
15:55:05	28317/28317	---MCZ	200	added ('OK')	text/html	etag:cacheable:4cbdefdd0f71a766ccb60983f062262c	https://duke-16.myshopify.com/collections/our-picks/24+28+31+26	C:/My%20Tichka%20Skateshop3/Skatshop3/duke-16.myshopify.com/collections/our-picks/24+28+31+26.html	(from https://duke-16.myshopify.com/collections/our-picks/24+28+31)
15:55:05	0/0	---M--	429	error ('Unknown%20error')	text/html	date:Tue,%2004%20Aug%202015%2014:55:05%20GMT	https://duke-16.myshopify.com/collections/our-picks/24+28+31+skateboard	C:/My%20Tichka%20Skateshop3/Skatshop3/duke-16.myshopify.com/collections/our-picks/24+28+31+skateboard	(from https://duke-16.myshopify.com/collections/our-picks/24+28+31)
15:55:05	0/0	---M--	429	error ('Unknown%20error')	text/html	date:Tue,%2004%20Aug%202015%2014:55:05%20GMT	https://duke-16.myshopify.com/collections/our-picks/24+28+31+wood	C:/My%20Tichka%20Skateshop3/Skatshop3/duke-16.myshopify.com/collections/our-picks/24+28+31+wood	(from https://duke-16.myshopify.com/collections/our-picks/24+28+31)
15:55:06	0/0	---M--	429	error ('Unknown%20error')	text/html	date:Tue,%2004%20Aug%202015%2014:55:05%20GMT	https://duke-16.myshopify.com/collections/our-picks/24+28+skateboard.atom	C:/My%20Tichka%20Skateshop3/Skatshop3/duke-16.myshopify.com/collections/our-picks/24+28+skateboard.atom	(from https://duke-16.myshopify.com/collections/our-picks/24+28+skateboard)
15:55:06	3534/3534	---MCZ	200	added ('OK')	application/json+oembed	etag:cacheable:9619c03ffffe14fc03315c05550ba10c	http://duke-16.myshopify.com/collections/our-picks/24+28+skateboard.oembed	C:/My%20Tichka%20Skateshop3/Skatshop3/duke-16.myshopify.com/collections/our-picks/24+28+skateboard.oembed	(from https://duke-16.myshopify.com/collections/our-picks/24+28+skateboard)
15:55:06	0/0	---M--	429	error ('Unknown%20error')	text/html	date:Tue,%2004%20Aug%202015%2014:55:06%20GMT	https://duke-16.myshopify.com/collections/our-picks/24+28+skateboard+26	C:/My%20Tichka%20Skateshop3/Skatshop3/duke-16.myshopify.com/collections/our-picks/24+28+skateboard+26	(from https://duke-16.myshopify.com/collections/our-picks/24+28+skateboard)
15:55:06	0/0	---M--	429	error ('Unknown%20error')	text/html	date:Tue,%2004%20Aug%202015%2014:55:06%20GMT	https://duke-16.myshopify.com/collections/our-picks/24+28+skateboard+31	C:/My%20Tichka%20Skateshop3/Skatshop3/duke-16.myshopify.com/collections/our-picks/24+28+skateboard+31	(from https://duke-16.myshopify.com/collections/our-picks/24+28+skateboard)
15:55:07	0/0	---M--	429	error ('Unknown%20error')	text/html	date:Tue,%2004%20Aug%202015%2014:55:06%20GMT	https://duke-16.myshopify.com/collections/our-picks/24+28+skateboard+wood	C:/My%20Tichka%20Skateshop3/Skatshop3/duke-16.myshopify.com/collections/our-picks/24+28+skateboard+wood	(from https://duke-16.myshopify.com/collections/our-picks/24+28+skateboard)
15:55:07	0/0	---M--	429	error ('Unknown%20error')	text/html	date:Tue,%2004%20Aug%202015%2014:55:07%20GMT	http://duke-16.myshopify.com/collections/our-picks/24+28+wood.oembed	C:/My%20Tichka%20Skateshop3/Skatshop3/duke-16.myshopify.com/collections/our-picks/24+28+wood.oembed	(from https://duke-16.myshopify.com/collections/our-picks/24+28+wood)
15:55:07	8393/8393	---MCZ	200	added ('OK')	application/atom+xml	etag:cacheable:856bede7a840e2a218b42489526a2745	https://duke-16.myshopify.com/collections/our-picks/24+28+wood.atom	C:/My%20Tichka%20Skateshop3/Skatshop3/duke-16.myshopify.com/collections/our-picks/24+28+wood.atom	(from https://duke-16.myshopify.com/collections/our-picks/24+28+wood)
15:55:08	0/0	---M--	429	error ('Unknown%20error')	text/html	date:Tue,%2004%20Aug%202015%2014:55:07%20GMT	https://duke-16.myshopify.com/collections/our-picks/24+28+wood+26	C:/My%20Tichka%20Skateshop3/Skatshop3/duke-16.myshopify.com/collections/our-picks/24+28+wood+26	(from https://duke-16.myshopify.com/collections/our-picks/24+28+wood)
15:55:08	28333/28333	---MCZ	200	added ('OK')	text/html	etag:cacheable:84a6b231becbed55c74c44cde0f66fb3	https://duke-16.myshopify.com/collections/our-picks/24+28+wood+31	C:/My%20Tichka%20Skateshop3/Skatshop3/duke-16.myshopify.com/collections/our-picks/24+28+wood+31.html	(from https://duke-16.myshopify.com/collections/our-picks/24+28+wood)
15:55:08	0/0	---M--	429	error ('Unknown%20error')	text/html	date:Tue,%2004%20Aug%202015%2014:55:08%20GMT	https://duke-16.myshopify.com/collections/our-picks/24+28+wood+skateboard	C:/My%20Tichka%20Skateshop3/Skatshop3/duke-16.myshopify.com/collections/our-picks/24+28+wood+skateboard	(from https://duke-16.myshopify.com/collections/our-picks/24+28+wood)
15:55:08	0/0	---M--	429	error ('Unknown%20error')	text/html	date:Tue,%2004%20Aug%202015%2014:55:08%20GMT	https://duke-16.myshopify.com/collections/our-picks/26+28+24.atom	C:/My%20Tichka%20Skateshop3/Skatshop3/duke-16.myshopify.com/collections/our-picks/26+28+24.atom	(from https://duke-16.myshopify.com/collections/our-picks/26+28+24)
15:55:09	3526/3526	---MCZ	200	added ('OK')	application/json+oembed	etag:cacheable:aa2877ba7fe9e4f45da98890f7fe2ba1	http://duke-16.myshopify.com/collections/our-picks/26+28+24.oembed	C:/My%20Tichka%20Skateshop3/Skatshop3/duke-16.myshopify.com/collections/our-picks/26+28+24.oembed	(from https://duke-16.myshopify.com/collections/our-picks/26+28+24)
15:55:09	0/0	---M--	429	error ('Unknown%20error')	text/html	date:Tue,%2004%20Aug%202015%2014:55:09%20GMT	https://duke-16.myshopify.com/collections/our-picks/26+28+skateboard.atom	C:/My%20Tichka%20Skateshop3/Skatshop3/duke-16.myshopify.com/collections/our-picks/26+28+skateboard.atom	(from https://duke-16.myshopify.com/collections/our-picks/26+28+skateboard)
15:55:09	0/0	---M--	429	error ('Unknown%20error')	text/html	date:Tue,%2004%20Aug%202015%2014:55:09%20GMT	http://duke-16.myshopify.com/collections/our-picks/26+28+skateboard.oembed	C:/My%20Tichka%20Skateshop3/Skatshop3/duke-16.myshopify.com/collections/our-picks/26+28+skateboard.oembed	(from https://duke-16.myshopify.com/collections/our-picks/26+28+skateboard)
15:55:10	0/0	---M--	429	error ('Unknown%20error')	text/html	date:Tue,%2004%20Aug%202015%2014:55:09%20GMT	https://duke-16.myshopify.com/collections/our-picks/26+28+skateboard+24	C:/My%20Tichka%20Skateshop3/Skatshop3/duke-16.myshopify.com/collections/our-picks/26+28+skateboard+24	(from https://duke-16.myshopify.com/collections/our-picks/26+28+skateboard)
15:55:10	28381/28381	---MCZ	200	added ('OK')	text/html	etag:cacheable:f0d673f53b0a70615bd82a06327b1ff3	https://duke-16.myshopify.com/collections/our-picks/26+28+skateboard+31	C:/My%20Tichka%20Skateshop3/Skatshop3/duke-16.myshopify.com/collections/our-picks/26+28+skateboard+31.html	(from https://duke-16.myshopify.com/collections/our-picks/26+28+skateboard)
15:55:10	0/0	---M--	429	error ('Unknown%20error')	text/html	date:Tue,%2004%20Aug%202015%2014:55:10%20GMT	https://duke-16.myshopify.com/collections/our-picks/26+28+skateboard+wood	C:/My%20Tichka%20Skateshop3/Skatshop3/duke-16.myshopify.com/collections/our-picks/26+28+skateboard+wood	(from https://duke-16.myshopify.com/collections/our-picks/26+28+skateboard)
15:55:11	0/0	---M--	429	error ('Unknown%20error')	text/html	date:Tue,%2004%20Aug%202015%2014:55:10%20GMT	https://duke-16.myshopify.com/collections/our-picks/26+wood+skateboard.atom	C:/My%20Tichka%20Skateshop3/Skatshop3/duke-16.myshopify.com/collections/our-picks/26+wood+skateboard.atom	(from https://duke-16.myshopify.com/collections/our-picks/26+wood+skateboard)
15:55:11	3536/3536	---MCZ	200	added ('OK')	application/json+oembed	etag:cacheable:6450a484c6406a4d12e64ced94e09fe3	http://duke-16.myshopify.com/collections/our-picks/26+wood+skateboard.oembed	C:/My%20Tichka%20Skateshop3/Skatshop3/duke-16.myshopify.com/collections/our-picks/26+wood+skateboard.oembed	(from https://duke-16.myshopify.com/collections/our-picks/26+wood+skateboard)
15:55:11	0/0	---M--	429	error ('Unknown%20error')	text/html	date:Tue,%2004%20Aug%202015%2014:55:11%20GMT	https://duke-16.myshopify.com/collections/our-picks/26+skateboard+wood+24	C:/My%20Tichka%20Skateshop3/Skatshop3/duke-16.myshopify.com/collections/our-picks/26+skateboard+wood+24	(from https://duke-16.myshopify.com/collections/our-picks/26+wood+skateboard)
15:55:11	0/0	---M--	429	error ('Unknown%20error')	text/html	date:Tue,%2004%20Aug%202015%2014:55:11%20GMT	https://duke-16.myshopify.com/collections/our-picks/26+skateboard+wood+28	C:/My%20Tichka%20Skateshop3/Skatshop3/duke-16.myshopify.com/collections/our-picks/26+skateboard+wood+28	(from https://duke-16.myshopify.com/collections/our-picks/26+wood+skateboard)
